doi,title,date,tier,program,grant,acronym,call,disc,stage,stage_frac,proj_start,proj_end,proj_status,madmp,schema_ok,n_datasets,n_dist,personal,sensitive,ethics,challenging,access,url,dl
10.5281/zenodo.20995717,D7.3 NEMESIS Data Management Plan,2026-06-28,Horizon Europe,HORIZON,101234557,NEMESIS,HORIZON-MSCA-2024-SE-01,natural sciences,early,0.122,2026-01-01,2029-12-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/20995717,
10.5281/zenodo.20955872,Igbinedion University Okada 2026/2027 Admission/Application Form,2026-06-27,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/20955872,
10.5281/zenodo.20925228,PRESERVE - D1.2 - PRESERVE Data Management Plan,2026-06-26,Horizon Europe,HORIZON,101168392,PRESERVE,HORIZON-CL3-2023-FCT-01,engineering and technology,mid,0.579,2024-10-01,2027-09-30,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/20925228,
10.5281/zenodo.20841223,DMP for project No. 1.1.1.9/LZP/2/25/207,2026-06-25,Other funder,,1.1.1.9/LZP/2/25/207,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/20841223,
10.5281/zenodo.20838685,A Capacity-Feasibility Test for the Global Extraction Method: R code (CB-GEM),2026-06-25,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/20838685,
10.5281/zenodo.20923218,EOSC EDEN – D5.2 Data Management Plan (V2.0),2026-06-25,Horizon Europe,HORIZON,101188015,EOSC EDEN,HORIZON-INFRA-2024-EOSC-01,,mid,0.494,2025-01-01,2027-12-31,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/20923218,
10.5281/zenodo.20846754,BorderForce_D1.2 – Project Data Management Plan (PDMP),2026-06-25,Other EU,EC,,,,,unknown,,,,,False,,,,0,0,,True,public,https://zenodo.org/records/20846754,
10.5281/zenodo.20816331,EUREMAP demonstrator project: Enhancing the Production and Therapeutic Potential of Streptocyclinones for Alzheimer's Disease,2026-06-23,Horizon Europe,HORIZON,101131663,EUREMAP,HORIZON-INFRA-2023-DEV-01,medical and health sciences,late,0.826,2024-01-01,2026-12-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/20816331,
10.5281/zenodo.20815680,EUREMAP demonstrator project: Enhancing the Production and Therapeutic Potential of Streptocyclinones for Alzheimer's Disease.,2026-06-23,Horizon Europe,HORIZON,101131663,EUREMAP,HORIZON-INFRA-2023-DEV-01,medical and health sciences,late,0.826,2024-01-01,2026-12-31,SIGNED,True,False,7,43,0,1,no,True,public,https://zenodo.org/records/20815680,https://zenodo.org/api/records/20815680/files/EUREMAP_demonstrator_project_Enhancing_the_Production_and_Therapeutic_Potential_of_Streptocyclinones_for_Alzheimers_Disease.json/content
10.5281/zenodo.20815418,AQUASERV example DMP,2026-06-23,No funder metadata,,,,,,unknown,,,,,True,False,1,2,0,0,unknown,False,public,https://zenodo.org/records/20815418,https://zenodo.org/api/records/20815418/files/AQUASERV_example_DMP.json/content
10.5281/zenodo.20799634,NEURO-SOVEREIGNTY JURISPRUDENCE Founding Neuro-Biological Law in the Age of Bio-Technological,2026-06-22,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/20799634,
10.5281/zenodo.20781275,Ecosystem,2026-06-21,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/20781275,
10.5281/zenodo.18757483,RecAL D22.1 Initial Data Management Plan,2026-06-21,Horizon Europe,HORIZON,101138747,RecAL,HORIZON-CL4-2023-TWIN-TRANSITION-01,engineering and technology,mid,0.618,2024-01-01,2027-12-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/18757483,
10.5281/zenodo.20758777,How to Write a Data Management Plan (DMP)?,2026-06-19,DFG,DFG,460129525,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/20758777,
10.5281/zenodo.20759403,PID2020-112967GB-C32 - Meeting Artificial Intelligence and Machine Learning for Rail Passenger Service Planning under Competition.,2026-06-19,Other funder,,PID2020-112967GB-C32,,,,unknown,,,,,True,False,2,12,0,0,no,True,public,https://zenodo.org/records/20759403,https://zenodo.org/api/records/20759403/files/PID2020112967GBC32__Meeting_Artificial_Intelligence_and_Machine_Learning_for_Rail_Passenger_Service_Planning_under_Competition.json/content
10.5281/zenodo.20767730,"A short Description Note on Storage Management, and Paper Review Systems",2026-06-19,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/20767730,
10.5281/zenodo.20764586,"Le Infrastrutture di Ricerca per l'Innovazione Infrastrutture di Ricerca PNRR – Implicazioni operative per il modello di accesso, utilizzo e sostenibilità emerse dalle evidenze dell'interazione con il sistema delle imprese e con altri stakeholder./Research Infrastructures for Innovation NRRP Research Infrastructures – Operational Implications for Access, Utilisation and Sustainability Models Emerging from Evidence Gathered Through Interaction with Industry and Other Stakeholders",2026-06-19,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/20764586,
10.5281/zenodo.20761312,D1.4. Data Management Plan First Update,2026-06-19,Horizon Europe,HORIZON,101091099,InBestSoil,HORIZON-MISS-2021-SOIL-02,natural sciences,late,0.866,2023-01-01,2026-12-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/20761312,
10.5281/zenodo.20747963,D1.2 Data Management Plan v2,2026-06-18,Horizon Europe,HORIZON,101188009,ARTEMIS,HORIZON-INFRA-2024-TECH-01,,mid,0.487,2025-01-01,2027-12-31,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/20747963,
10.5281/zenodo.20733361,Software Management Plan,2026-06-17,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/20733361,
10.5281/zenodo.20732485,D12.2 - Data Management Plan – First updated Version,2026-06-17,Horizon Europe,HORIZON,101178117,BeBOP,HORIZON-CL4-2024-TWIN-TRANSITION-01,natural sciences,mid,0.427,2024-10-01,2028-09-30,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/20732485,
10.5281/zenodo.20735383,MOIRAI Deliverable 1.1 - Data Management Plan (REVIEW PENDING),2026-06-17,Horizon Europe,HORIZON,101180994,MOIRAI,HORIZON-CL6-2024-CLIMATE-01,natural sciences,mid,0.465,2024-11-01,2028-04-30,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/20735383,
10.5281/zenodo.20718972,BLOOM Data Management Plan,2026-06-16,No funder metadata,,,,,,unknown,,,,,True,False,11,28,0,0,unknown,False,public,https://zenodo.org/records/20718972,https://zenodo.org/api/records/20718972/files/BLOOM_Data_Management_Plan_.json/content
10.5281/zenodo.20711261,ICHKI ISHLAR ORGANLARI TEZKOR BO'LINMALARI TOMONIDAN BOSQINCHILIK JINOYATLARINI FOSH ETISHNING TAKTIK ASOSLARI VA ZAMONAVIY TENDENSIYALARI,2026-06-16,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/20711261,
10.5281/zenodo.20719071,NET-Fuels Data Management Plan (DMP) - Version 3.0,2026-06-16,Horizon Europe,HORIZON,101083780,NET-Fuels,HORIZON-CL5-2021-D3-03,agricultural sciences,late,0.906,2022-11-01,2026-10-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/20719071,
10.5281/zenodo.20714902,"eDNAqua-Plan Data Management Plan: DMP template, list of datasets, metadata standard vocabularies, repositories and file names for eDNA Studies",2026-06-16,Horizon Europe,HORIZON,101112800,eDNAqua-plan,HORIZON-MISS-2022-OCEAN-01,,late,0.931,2023-09-01,2026-08-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/20714902,
10.5281/zenodo.20709145,Supplementary data for Planetary Accretion Is Less Frequent in Wide Binaries: Evidence from Metal-Enriched White Dwarfs in DESI DR1,2026-06-15,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/20709145,
10.5281/zenodo.20707815,PRESILIENT,2026-06-15,Horizon Europe,HORIZON,101073394,PRESILIENT,HORIZON-MSCA-2021-DN-01,social sciences,mid,0.693,2023-03-01,2027-11-30,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/20707815,
10.5281/zenodo.20707766,Mapping cultural diversity through personal networks (MapCDPerNets),2026-06-15,Other funder,,FBBVA-2022-MapCDPerNets,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/20707766,
10.5281/zenodo.20707697,PRELAB,2026-06-15,Horizon Europe,HORIZON,101129940,PRELAB,HORIZON-MSCA-2022-SE-01,social sciences,mid,0.573,2024-03-01,2028-02-29,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/20707697,
10.5281/zenodo.20704192,Plan de gestion des données pour le projet Scientific Ecological Data Explorer,2026-06-15,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/20704192,
10.5281/zenodo.21355527,Understanding Perceived Stress through Triguna Personality and  Self-compassion: Evidence from Young Indian Adults,2026-06-15,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/21355527,
10.5281/zenodo.20672946,Science Outreach Implementation Toolkit: RiBBiTR Science Outreach Through School and Teacher Partnerships,2026-06-12,Other funder,,2120084,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/20672946,
10.5281/zenodo.20642254,Supplementary data for: The DESI DR1 white dwarf catalogue,2026-06-11,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/20642254,
10.5281/zenodo.20645134,Data Management Plan Aquaserv 42171,2026-06-11,Horizon Europe,HORIZON,101131121,AQUASERV,HORIZON-INFRA-2023-SERV-01,agricultural sciences,mid,0.439,2024-04-01,2029-03-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/20645134,
10.5281/zenodo.20635062,Unified EM+QG Lagrangian from PEPS-5D – Alpha + Fano Series Complete Archive,2026-06-11,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/20635062,
10.5281/zenodo.20602368,Formula para. Detectar primos con mi formula telescópica para planos geométricos de las 4 hermanas,2026-06-09,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/20602368,
10.5281/zenodo.20609215,Bio4HUMAN D2.1 Final Data Management Plan,2026-06-09,Horizon Europe,HORIZON,101135144,Bio4HUMAN,HORIZON-CL6-2023-CIRCBIO-01,social sciences,late,0.977,2024-01-01,2026-06-30,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/20609215,
10.5281/zenodo.20608315,BioPhenom - Data Management Plan,2026-06-09,Horizon Europe,HORIZON,101135107,BioPhenom,HORIZON-CL6-2023-ZEROPOLLUTION-02,engineering and technology,mid,0.505,2024-06-01,2028-05-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/20608315,
10.5281/zenodo.20596944,Rencana Pembelajaran Semster (RPS) Mekanika 1 Fisika Universitas Negeri Semarang 2024,2026-06-08,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/20596944,
10.5281/zenodo.20534513,University of Twente Research Software Guideline,2026-06-04,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/20534513,
10.5281/zenodo.20543721,D7.3: Data Management Plan - Final,2026-06-04,Horizon Europe,HORIZON,101084234,FLIARA,HORIZON-CL6-2022-COMMUNITIES-01,social sciences,late,1.142,2023-01-01,2025-12-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/20543721,
10.5281/zenodo.20529135,DMP4NFDI Training Guideline – How to Plan and Run a Workshop on Data Management Plans,2026-06-03,DFG,DFG,521453681,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/20529135,
10.5281/zenodo.20527556,"Innovation and Data Management Plan (DMP) with open science practices, gender dimension and ethics (Second version)",2026-06-03,Horizon Europe,HORIZON,101138034,ZEvRA,HORIZON-CL5-2023-D5-01,natural sciences,late,0.807,2024-01-01,2026-12-31,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/20527556,
10.5281/zenodo.20524246,"Innovation and Data Management Plan  (DMP) with open science practices,  gender dimension and ethics (first  version)",2026-06-03,Horizon Europe,HORIZON,101138034,ZEvRA,HORIZON-CL5-2023-D5-01,natural sciences,late,0.807,2024-01-01,2026-12-31,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/20524246,
10.5281/zenodo.20509713,PID:42107-Sinéad Cahill-PhD-AQUASERV-DMP,2026-06-02,No funder metadata,,,,,,unknown,,,,,True,False,2,2,0,0,unknown,False,public,https://zenodo.org/records/20509713,https://zenodo.org/api/records/20509713/files/PID42107Sinad_CahillPhDAQUASERVDMP.json/content
10.5281/zenodo.20506999,WATERUN Final Data management plan,2026-06-02,Horizon Europe,HORIZON,101060922,WATERUN,HORIZON-CL6-2021-ZEROPOLLUTION-01,,late,1.001,2022-06-01,2026-05-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/20506999,
10.5281/zenodo.20510747,D5.2 - Data Management Plan,2026-06-02,Horizon Europe,HORIZON,101139120,EXIGENCE,HORIZON-JU-SNS-2023,,late,0.969,2024-01-01,2026-06-30,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/20510747,
10.5281/zenodo.20485114,COVID-19 Effects on Socio-Economic and Living Conditions of Tribes during the Pandemic: A Study on Visakhapatnam District of Andhra Pradesh,2026-06-01,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/20485114,
10.5281/zenodo.21382168,D3.5 - Data management plan - update (v1),2026-05-30,Horizon Europe,HORIZON,101058684,ERIES,HORIZON-INFRA-2021-SERV-01,engineering and technology,late,0.999,2022-06-01,2026-05-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/21382168,
10.5281/zenodo.20489332,D5.3 Project Management Guide – Version 3,2026-05-29,Horizon Europe,HORIZON,101112841,PIISA,HORIZON-MISS-2022-CLIMA-01,natural sciences,late,0.998,2023-06-01,2026-05-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/20489332,
10.5281/zenodo.20447841,OPENMIN  - Consolidating Open Science and Data Initiatives on Ethnic and Migrant Minorities in Europe: Data Management Plan,2026-05-29,Other EU,EC,ANR-23-CHRO-0007,OPENMIN,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/20447841,
10.5281/zenodo.20443793,D5.12 Data Management Plan  – Version 3,2026-05-29,Horizon Europe,HORIZON,101112841,PIISA,HORIZON-MISS-2022-CLIMA-01,natural sciences,late,0.998,2023-06-01,2026-05-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/20443793,
10.5281/zenodo.20445181,Supplementary data for: Mapping the nuclear environments of extreme coronal line emitting galaxies,2026-05-29,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/20445181,
10.5281/zenodo.20450701,D3.2 DMP Evaluation Service,2026-05-29,Horizon Europe,HORIZON,101130187,OSTrails,HORIZON-INFRA-2023-EOSC-01,natural sciences,late,0.774,2024-02-01,2027-01-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/20450701,
10.5281/zenodo.20424835,Data Management Plan for POSTDOC Project on Chaos-Secured Data Transmission for Power Grid Inspection,2026-05-28,Other funder,,ERDF  POSTDOC  1.1.1.9/LZP/2/25/334,,,,unknown,,,,,True,False,1,5,0,0,unknown,True,public,https://zenodo.org/records/20424835,https://zenodo.org/api/records/20424835/files/Data_Management_Plan_for_POSTDOC_Project_on_ChaosSecured_Data_Transmission_for_Power_Grid_Inspection.json/content
10.5281/zenodo.20425592,D1.2 Data Management Plan v1.0,2026-05-28,Horizon Europe,HORIZON,101135051,ArcSolution,HORIZON-CL6-2023-ZEROPOLLUTION-01,natural sciences,mid,0.455,2024-08-01,2028-07-31,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/20425592,
10.5281/zenodo.20429095,MultiMiner Project Deliverable No 5.4 - Data Management Plan V1.8,2026-05-28,Horizon Europe,HORIZON,101091374,MultiMiner,HORIZON-CL4-2022-RESILIENCE-01,engineering and technology,late,0.974,2023-01-01,2026-06-30,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/20429095,
10.5281/zenodo.20443637,D5.9 Project Risk and Ethics Guide  – Version 3,2026-05-27,Horizon Europe,HORIZON,101112841,PIISA,HORIZON-MISS-2022-CLIMA-01,natural sciences,late,0.996,2023-06-01,2026-05-31,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/20443637,
10.5281/zenodo.20412395,"VPP LITBEL darba pakas daļas ""Literāro darbu radīšana digitālajā laikmetā"" DPP",2026-05-27,Other funder,,"Valsts pētījumu programma ""Letonika latviskas un eiropeiskas sabiedrības attīstībai"", projekts ""Latviešu literatūra kā piederība: personības, poētika un publiskā telpa (LITBEL)"", Nr. VPP-IZM-Letonika-2025/1-0006",,,,unknown,,,,,True,False,1,3,0,0,unknown,False,public,https://zenodo.org/records/20412395,https://zenodo.org/api/records/20412395/files/VPP_LITBEL_darba_pakas_daas_Literro_darbu_radana_digitlaj_laikmet_DPP.json/content
10.5281/zenodo.14236982,NuClim - Data Management Plan,2026-05-27,Horizon Europe,HORIZON,101166515,NUCLIM,HORIZON-EURATOM-2023-NRT-01,natural sciences,mid,0.434,2024-09-01,2028-08-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/14236982,
10.5281/zenodo.20393422,Pla de Gestió de Dades projecte BisCat - Institut d'Estudis Catalans,2026-05-26,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/20393422,
10.5281/zenodo.20373463,Cara buka blokir m-banking bws mobile yg terblokir,2026-05-25,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/20373463,
10.5281/zenodo.18714924,UniRelease: A Unified Framework for Addressing Cross-Platform Mobile Application Build and Release Challenges,2026-05-25,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/18714924,
10.5281/zenodo.20366421,Project R,2026-05-24,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/20366421,
